fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|2390000000|||63000000|-298000000|648000000|1290000000|-160000000|-142000000|1118000000|-477000000|-1431000000|27000000||501000000||389000000|389000000||0|0||-497000000||||1095000000|SLB
2024-09-30|USD|2449000000|||152000000|-183000000|640000000|460000000|-359000000|94000000|1218000000|-1024000000|-1295000000|-123000000||501000000||393000000|393000000||0|-374000000||-377000000||||1186000000|SLB
2024-06-30|USD|1436000000|||-297000000|254000000|631000000|463000000|326000000|-23000000|1145000000|-1493000000|221000000|-10000000||465000000||394000000|394000000||0|1504000000||-460000000||||1112000000|SLB
2024-03-31|USD|327000000|||-931000000|548000000|600000000|399000000|429000000|172000000|1098000000|-151000000|-267000000|-9000000||270000000||357000000|357000000||0|345000000||-155000000||||1068000000|SLB
2023-12-31|USD|3022000000|||774000000|-426000000|609000000|594000000|-344000000|-80000000|1148000000|-520000000|-2009000000|45000000||100000000||356000000|356000000||0|2000000||-95000000||||1112000000|SLB
2023-09-30|USD|1677000000|||336000000|385000000|579000000|464000000|389000000|-34000000|1136000000|-733000000|-382000000|5000000||151000000||356000000|356000000||0|0||1000000||||1123000000|SLB
2023-06-30|USD|1608000000|||31000000|90000000|561000000|471000000|105000000|80000000|1047000000|-983000000|-183000000|2000000||213000000||356000000|356000000||0|433000000||-210000000||||1033000000|SLB
2023-03-31|USD|330000000|||-555000000|753000000|563000000|410000000|509000000|288000000|944000000|-547000000|62000000|-50000000||230000000||249000000|249000000||0|559000000||-109000000||-155000000||934000000|SLB
2022-12-31|USD|1614000000|||342000000|219000000|549000000|572000000|426000000|-112000000|1082000000|-272000000|-1844000000|50000000||0||248000000|248000000||0|0||52000000||-502000000||1064000000|SLB
2022-09-30|USD|1567000000|||582000000|530000000|533000000|382000000|415000000|197000000|919000000|-1083000000|-180000000|-2000000||0||248000000|248000000||0|0||78000000||304000000||907000000|SLB
2022-06-30|USD|408000000|||-193000000|735000000|532000000|360000000|483000000|188000000|970000000|82000000|-188000000|-27000000||0||177000000|177000000||120000000|0||120000000||305000000||959000000|SLB
2022-03-31|USD|131000000|||92000000|1070000000|533000000|304000000|404000000|464000000|520000000|-115000000|-170000000|16000000||0||175000000|175000000|||0||71000000||-154000000|-3000000|510000000|SLB
2021-12-31|USD|1932000000|||763000000|30000000|532000000|447000000|-61000000|-21000000|611000000|-526000000|-1220000000|-11000000||0||175000000|175000000|||0||0||186000000|2000000|601000000|SLB
2021-09-30|USD|1070000000|||-5000000|28000000|530000000|273000000|-17000000|32000000|562000000|-619000000|-322000000|-11000000||0||175000000|175000000|||0||75000000||912000000|1000000|550000000|SLB
2021-06-30|USD|1220000000|||-289000000|-455000000|526000000|243000000|98000000|-37000000|443000000|15000000|-1070000000|18000000||0||175000000|175000000|||-100000000||0||795000000|6000000|431000000|SLB
2021-03-31|USD|429000000|||-489000000|-27000000|532000000|178000000|16000000|-49000000|312000000|211000000|-212000000|-101000000||0||174000000|174000000|||134000000||62000000||428000000|-4000000|299000000|SLB
2020-12-31|USD|878000000|||-339000000|-311000000|583000000|258000000|-186000000|-110000000|382000000|246000000|-1504000000|60000000||0||174000000|174000000|||0||0||-380000000|5000000|374000000|SLB
2020-09-30|USD|479000000|||-743000000|-381000000|587000000|200000000|-249000000|-50000000|-73000000|-740000000|21000000|23000000||0||174000000|174000000|||852000000||61000000||312000000|-3000000|-82000000|SLB
2020-06-30|USD|803000000|||-1705000000|-1782000000|604000000|251000000|-1677000000|32000000|-3428000000|-547000000|-167000000|39000000||0||694000000|694000000|||3510000000||0||-3011000000|-2000000|-3434000000|SLB
2020-03-31|USD|784000000|||-725000000|-199000000|792000000|407000000|-233000000|42000000|-7368000000|-1312000000|777000000|34000000||26000000||692000000|692000000|||1475000000||59000000||249000000|-11000000|-7376000000|SLB
2019-12-31|USD|2252000000|||196000000|-750000000|848000000|494000000|-571000000|-86000000|343000000|-203000000|-2097000000|0||0||692000000|692000000|||31000000||0||-208000000|-2000000|333000000|SLB
2019-09-30|USD|1745000000|||126000000|-18000000|900000000|413000000|-152000000|68000000|-11373000000|-934000000|-1090000000|-22000000||79000000||692000000|692000000|||1623000000||34000000||-10874000000||-11383000000|SLB
2019-06-30|USD|1108000000|||-9000000|418000000|938000000|404000000|301000000|135000000|494000000|-644000000|-234000000|16000000||101000000||693000000|693000000|||538000000||-102000000||1008000000|6000000|492000000|SLB
2019-03-31|USD|326000000|||-520000000|568000000|903000000|413000000|280000000|197000000|430000000|-230000000|-297000000|-38000000||98000000||692000000|692000000|||1812000000||9000000||-201000000|-2000000|421000000|SLB
2018-12-31|USD|2331000000|14000000||135000000|-754000000|919000000|621000000|-544000000|-58000000|549000000|-315000000|-2069000000|18000000||100000000||693000000|693000000|||678000000||-95000000||-53000000|-7000000|539000000|SLB
2018-09-30|USD|1827000000|-5000000||10000000|-138000000|887000000|565000000|-170000000|-3000000|658000000|-895000000|-900000000|3000000||100000000||692000000|692000000|||206000000||23000000||1174000000||644000000|SLB
2018-06-30|USD|987000000|35000000||-497000000|58000000|876000000|520000000|132000000|-10000000|441000000|-112000000|-1264000000|-1000000||103000000||693000000|693000000|||2000000||-97000000||966000000|-15000000|430000000|SLB
2018-03-31|USD|568000000|39000000||-562000000|351000000|874000000|454000000|152000000|81000000|530000000|282000000|-787000000|-105000000||97000000||692000000|692000000|||12000000||30000000||652000000|3000000|525000000|SLB
2017-12-31|USD|2251000000|598000000||-235000000|-1131000000|906000000|625000000|-925000000|-94000000|-2271000000|-2418000000|278000000|88000000||101000000||692000000|692000000|||1690000000||-65000000||334000000|-2000000|-2254000000|SLB
2017-09-30|USD|1036000000|33000000||370000000|199000000|956000000|598000000|643000000|-65000000|556000000|221000000|-2342000000|-13000000||98000000||693000000|693000000|||56000000||20000000||1147000000|10000000|545000000|SLB
2017-06-30|USD|511000000|45000000||-67000000|574000000|986000000|503000000|464000000|18000000|-81000000|473000000|-1332000000|-82000000||398000000||697000000|697000000|||291000000||-390000000||511000000|2000000|-74000000|SLB
2017-03-31|USD|1193000000|29000000||-729000000|146000000|989000000|381000000|-58000000|33000000|284000000|-55000000|-1637000000|-1015000000||372000000||696000000|696000000|||334000000||-237000000||-499000000|9000000|279000000|SLB
2016-12-31|USD|1048000000|1222000000||118000000|-405000000|1016000000|654000000|-247000000|-244000000|-195000000|-32000000|-2389000000|-788000000||116000000||696000000|696000000|||54000000||-45000000||881000000|-104000000|-205000000|SLB
2016-09-30|USD|817000000|44000000||-109000000|-77000000|998000000|403000000|206000000|-222000000|190000000|186000000|-1116000000|965000000||156000000||696000000|696000000|||26000000||-7000000||817000000|18000000|176000000|SLB
2016-06-30|USD|-1402000000|||-637000000|-607000000|1113000000|449000000|-643000000|-209000000|-2146000000|2735000000|-3510000000|-3000000||31000000||626000000|626000000|||18000000||1000000||-1402000000|10000000|-2160000000|SLB
2016-03-31|USD|2360000000|||-1085000000|-629000000|967000000|549000000|-414000000|-125000000|523000000|-3513000000|1587000000|-561000000||475000000||629000000|629000000|||3542000000||-312000000||434000000|3000000|501000000|SLB
2015-12-31|USD|-25000000|||-415000000|-516000000|963000000|627000000|-328000000|-180000000|-990000000|-8226000000|5677000000|38000000||398000000||633000000|633000000|||7851000000||-373000000||-25000000|-8000000|-1016000000|SLB
2015-09-30|USD|2543000000|||-285000000|-666000000|1026000000|590000000|-166000000|-406000000|1003000000|-710000000|-2192000000|-627000000||545000000||635000000|635000000|||-65000000||-378000000||1801000000|-10000000|989000000|SLB
2015-06-30|USD|1097000000|||-1160000000|-1127000000|1047000000|587000000|-889000000|-91000000|1134000000|-79000000|-586000000|1488000000||520000000||639000000|639000000|||207000000||-446000000||1953000000|4000000|1124000000|SLB
2015-03-31|USD|2131000000|||-1471000000|-584000000|1042000000|606000000|-793000000|52000000|988000000|-1237000000|-1525000000|-902000000||719000000||512000000|512000000|||1572000000||-537000000||225000000|-17000000|975000000|SLB
2014-12-31|USD|74000000|||330000000|-579000000|1065000000|-1614000000|-592000000|-25000000|318000000|-2627000000|-1223000000|97000000||1096000000||517000000|517000000|||284000000||-1066000000||74000000|-51000000|302000000|SLB
2014-09-30|USD|3063000000|||355000000|159000000|1032000000|980000000|189000000|-29000000|1964000000|-517000000|-1700000000|757000000||1508000000||519000000|519000000|||26000000||-1205000000||870000000|-19000000|1949000000|SLB
2014-06-30|USD|2584000000|||-326000000|-26000000|996000000|922000000|388000000|-47000000|1616000000|-2810000000|-1265000000|-80000000||1175000000||522000000|522000000|||869000000||-963000000||-1491000000|6000000|1595000000|SLB
2014-03-31|USD|1635000000|||-370000000|684000000|1001000000|864000000|202000000|137000000|1608000000|374000000|-1708000000|-222000000||899000000||410000000|410000000|||1110000000||-619000000||301000000|-21000000|1592000000|SLB
2013-12-31|USD|3217000000|||542000000|-554000000|-1489000000|1190000000|-412000000|-284000000|-5026000000|-2241000000|-645000000|343000000||1070000000||412000000|412000000|||2287000000||-948000000||331000000|-8000000|1664000000|SLB
2013-09-30|USD|2776000000|||672000000|885000000|988000000|953000000|704000000|-141000000|1714000000|-1571000000|-678000000|-154000000||834000000||415000000|415000000|||1254000000||-608000000||558000000|5000000|1715000000|SLB
2013-06-30|USD|2657000000|||5000000|515000000|1007000000|906000000|223000000|58000000|2087000000|-2059000000|-91000000|-186000000||499000000||416000000|416000000|||995000000||-476000000||465000000|-8000000|2095000000|SLB
2013-03-31|USD|1138000000|||-471000000|574000000|896000000|894000000|288000000|179000000|1267000000|-106000000|-785000000|34000000||193000000||365000000|365000000|||18000000||-27000000||228000000|-4000000|1259000000|SLB
