fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|934800000|||-72800000|-343900000|210000000|36800000|-358700000||314100000|-230400000|611500000|-80000000||||131600000|131600000||44500000|||44500000||||312600000|AJG
2024-06-30|USD|119500000|||-20900000|-14100000|211600000|31800000|-2700000||285400000|-307700000|-53800000|-26900000||||131300000|131300000||41500000|||41500000||||283400000|AJG
2024-03-31|USD|789300000|||76800000|480600000|207700000|29700000|471900000||612700000|-191900000|-5400000|-136800000||||130700000|130700000||52000000|||52000000||||608400000|AJG
2023-12-31|USD|693600000|||-117900000|-91400000|189700000|46000000|-181200000||-39600000|-1900500000|982100000|245000000||||119100000|119100000||20200000|||20200000||||-32200000|AJG
2023-09-30|USD|897200000|||-4500000|-60000000|171700000|58800000|-47600000||283200000|-327400000|-668500000|-495000000|0|0||118600000|118600000||34000000|0||34000000||||280700000|AJG
2023-06-30|USD|12400000|||-2000000|137300000|175700000|59100000|90100000||235800000|-808500000|1602200000|495000000|0|0||118500000|118500000||35700000|0||35700000||||234500000|AJG
2023-03-31|USD|428500000|||95700000|624900000|159400000|29700000|642200000||486600000|-256600000|958100000|-60000000|0|0||117400000|117400000||30300000|0||30300000||1130000000||486500000|AJG
2022-12-31|USD|1343300000|||-1041200000|112000000|154000000|42400000|-187000000||135500000|-442700000|-1396000000|-130000000|0|0||108000000|108000000||20900000|0||20900000||-495400000||135500000|AJG
2022-09-30|USD|641700000|||-646900000|53100000|145500000|49200000|-52600000||256300000|-192200000|245800000|-270000000|0|0||107500000|107500000||33100000|0||33100000||695300000||255800000|AJG
2022-06-30|USD|-76200000|||-2550700000|2100000|140300000|53400000|6000000||285100000|-275600000|609700000|460000000|0|0||107300000|107300000||23200000|0||23200000||257900000||284200000|AJG
2022-03-31|USD|216600000|||9402200000|-120100000|159800000|37700000|553200000||439100000|-94300000|17700000|-45000000|0|0||106700000|106700000||45900000|100000||45900000||140000000||438700000|AJG
2021-12-31|USD|493800000|||-1171300000|-113200000|146500000|25400000||-11100000|120900000|-2640900000|682500000|45000000|0|0||99800000|99800000||22100000|9400000||22100000||-1464600000||109400000|AJG
2021-09-30|USD|521400000|||-516800000|173700000|131300000|44000000||-165800000|238600000|-188100000|-662800000|0|0|0||89800000|89800000||22600000|81100000||22600000||369900000||225100000|AJG
