fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-11-24|USD|1150500000|66000000||293700000|13800000|129500000|160900000|-36300000|73800000|802300000|-157900000|851500000|16300000|300400000|300400000||338000000|338000000|||0||-276000000||||795700000|GIS
2024-08-25|USD|624200000|93900000||74000000|181600000|139600000|140300000|145600000|95700000|583600000|-148000000|-429400000|238000000|300000000|300000000||337800000|337800000|||0||-290600000||||579900000|GIS
2024-05-26|USD|863700000|317200000||106100000|80600000|140500000|288500000|-82000000|60200000|559700000|-689800000|-344700000|-675000000|400800000|400800000||335400000|335400000|||1065200000||-386400000||||557500000|GIS
2024-02-25|USD|943100000|25000000||-211900000|-379800000|146400000|191700000|14600000|-334000000|676300000|-191400000|-754000000|-112400000|300200000|300200000||337000000|337000000|||500000000||-294800000||||670100000|GIS
2023-11-26|USD|1117700000|144600000||129800000|-171400000|128600000|152200000|-35200000|-68100000|602300000|-180700000|-839400000|215100000|800900000|800900000||342500000|342500000|||0||-799700000||||595500000|GIS
2023-08-27|USD|378100000|98700000||-433200000|17800000|137200000|141700000|104400000|54300000|680300000|-135500000|-334200000|551800000|500500000|500500000||348500000|348500000|||0||-496000000||||673500000|GIS
2023-05-28|USD|751600000|158000000||14800000|80700000|135600000|338200000|-91200000|82000000|620100000|-340300000|-448500000|-928500000|251300000|251300000||320500000|320500000|||1822600000||-187000000||-37200000||614900000|GIS
2023-02-26|USD|826300000|78800000||-110400000|-198500000|137100000|124600000|-68400000|-41500000|557900000|-131200000|-725100000|-194200000|251000000|251000000||319500000|319500000|||1800000||-201500000||557900000||553100000|GIS
2022-11-27|USD|811900000|106500000||313800000|161500000|139600000|135800000|109700000|35200000|608300000|-140700000|-621400000|165400000|400500000|400500000||322900000|322900000|||500000000||-347500000||608300000||605900000|GIS
2022-08-28|USD|388800000|60500000||62300000|254900000|134300000|90900000|91100000|243300000|823300000|265800000|-609100000|188000000|500800000|500800000||325000000|325000000|||0||-435300000||45500000||820000000|GIS
2022-05-29|USD|1088000000|228100000||422800000|216900000|139700000|218100000|-48200000|188300000|825800000|-228900000|-1105700000|79900000|326300000|326300000||310400000|310400000|||268500000||-260800000||1769900000||822800000|GIS
2022-02-27|USD|730300000|56700000||45700000|-158800000|143700000|126300000|-22800000|-93300000|662600000|-65800000|-970300000|-382700000|175500000|175500000||310900000|310900000|||200000||-105400000||662600000||660300000|GIS
2021-11-28|USD|1128000000|122900000||331300000|6900000|141100000|120300000|92000000|-125300000|608400000|-98100000|-622200000|155500000|224900000|224900000||310900000|310900000|||1352800000||-206700000||608400000|-17000000|597200000|GIS
2021-08-29|USD|369800000|75300000||-153600000|222400000|145800000|104000000|145300000|116100000|638200000|-1297900000|195000000|698700000|150100000|150100000||312300000|312300000|||582200000||-142200000||-751200000|-18100000|627000000|GIS
2021-05-30|USD|775300000|132000000||-3600000|6900000|146800000|184400000|-147100000|52500000|399900000|-180800000|-1862800000|168600000|300800000|300800000||314000000|314000000|||0||-265900000||1439700000|19300000|416800000|GIS
2021-02-28|USD|781100000|95400000||52800000|50400000|159400000|120200000|-16000000|43600000|603800000|-120700000|-499100000|62700000|500000|500000||314700000|314700000|||605200000||7800000||603800000|10100000|595700000|GIS
2020-11-29|USD|843200000|138300000||259000000|249000000|149000000|109200000|142400000|100000000|695900000|-88300000|19100000|-38700000|100000|100000||314900000|314900000|||376100000||1000000||695900000|12100000|688400000|GIS
2020-08-30|USD|583600000|86000000||-94600000|63200000|146100000|117000000|-7200000|158600000|646400000|-123000000|-372700000|-120900000|0|0||302800000|302800000|||595200000||30000000||118900000|31000000|638900000|GIS
2020-05-31|USD|1516400000|171700000||464400000|-238200000|138300000|191400000|-98200000|-100600000|627000000|-181600000|-250100000|-875700000|600000|600000||300400000|300400000|||770300000||153400000||1768100000|-13800000|625700000|GIS
2020-02-23|USD|703200000|113800000||-110000000|-193600000|148700000|110900000|-36700000|-169700000|463900000|-141900000|-511600000|-163200000|2700000|2700000||299100000|299100000|||867800000||38100000||463900000|-3000000|454100000|GIS
2019-11-24|USD|884500000|207600000||254200000|161900000|153600000|88700000|59600000|21900000|591400000|-79000000|-751200000|50300000|100000|100000||297800000|297800000|||0||12700000||55400000|1100000|580800000|GIS
2019-08-25|USD|572100000|87500000||-49900000|34700000|154100000|69800000|37400000|145300000|528500000|-83700000|-428600000|-170000000|0|0||298500000|298500000|||0||55800000||54800000|-5000000|520600000|GIS
2019-05-26|USD|779400000|188600000||105600000|149600000|155500000|169700000|-8200000|27000000|581200000|-148800000|-718400000|-496200000|400000|400000||298000000|298000000|||339100000||100300000||-97100000|-9300000|570200000|GIS
2019-02-24|USD|631100000|123000000||-143800000|-80300000|154500000|114100000|-13100000|-96000000|457900000|-112300000|-510700000|912000000|400000|400000||294500000|294500000|||0||53000000||14400000|6300000|446800000|GIS
