fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-09-30|USD|419772000|||174123000|31676000|8087000|3985000|13388000||149341000|-320726000|151427000||18899000|18899000||||||||151438000||||143525000|PLTR
2024-06-30|USD|144187000|||28512000|196554000|8056000|2879000|176427000||135570000|-148878000|-1975000||17699000|17699000||||||||-1669000||||134126000|PLTR
2024-03-31|USD|129579000|||12624000|98960000|8438000|2664000|121884000||106071000|-511245000|75248000||9000000|9000000||||||||74840000||||105530000|PLTR
2023-12-31|USD|301172000|||30847000|-48772000|7972000|4860000|-53593000|24342000|96913000|-569226000|51232000||0|0||||||||51409000||||93391000|PLTR
2023-09-30|USD|133443000|||39737000|41829000|8663000|1565000|46089000|-18965000|73439000|-196264000|50940000||0|0|||||0|||50556000||||71505000|PLTR
2023-06-30|USD|90192000|||52626000|112851000|8399000|3934000|113035000|-5377000|27872000|-391099000|90684000||0|0|||||0|||90349000||-210223000||28127000|PLTR
2023-03-31|USD|187376000|0||-37742000|3206000|8320000|4755000|628000||19151000|-1554591000|25983000||0|0|||||0|||25924000||-1341232000||16802000|PLTR
2022-12-31|USD|78763000|53772000||-101951000|-52398000|7373000|4918000|-77072000||33489000|73081000|14157000||0||||||0|||0||166001000||30878000|PLTR
2022-09-30|USD|47066000|0||38638000|45878000|5942000|14436000|78852000||-123875000|-27344000|23991000||0||||||0|||24567000||43713000||-123875000|PLTR
2022-06-30|USD|62431000|3000||-17572000|36707000|4895000|5458000|9872000||-179329000|5304000|20607000||0||||||0|||20316000||88342000||-179329000|PLTR
2022-03-31|USD|35477000|2000||7009000|67296000|4312000|15215000|65867000||-101379000|-96468000|27241000||0||||||0|||27225000||-33750000||-101379000|PLTR
2021-12-31|USD|93427000|49228000||-41642000|18072000|3840000|5844000|19825000|-17151000|-156188000|-181873000|32465000||0||||||0|||0||-55981000||-156188000|PLTR
2021-09-30|USD|100793000|393000||-45802000|-49196000|3058000|5378000|-68471000|-13742000|-102137000|-214634000|99338000||0||||||0|||97995000||-99037000||-102137000|PLTR
2021-06-30|USD|22750000|719000||-13034000|70497000|4762000|697000|88363000|-26212000|-138580000|-697000|-31410000||0||||||0|||167828000||-135480000||-138580000|PLTR
2021-03-31|USD|116881000|1662000||65361000|10138000|3237000|708000|-4480000|22735000|-123474000|-708000|206354000||0||||||0|||208860000||322527000||-123474000|PLTR
2020-12-31|USD|-18288000|59852000||-94715000|12682000|3563000|4761000|-4247000|-59263000|-148343000|-4945000|219109000||0|||469789000|469789000||-743160000|||219356000||195876000||-148343000|PLTR
2020-09-30|USD|-51990000|||||2515000|1530000||58275000|-853319000|-4280000|350069000||0||||||399607000|||||-833218000||-853319000|PLTR
