fiscalDateEnding|reportedCurrency|operatingCashflow|paymentsForOperatingActivities|proceedsFromOperatingActivities|changeInOperatingLiabilities|changeInOperatingAssets|depreciationDepletionAndAmortization|capitalExpenditures|changeInReceivables|changeInInventory|profitLoss|cashflowFromInvestment|cashflowFromFinancing|proceedsFromRepaymentsOfShortTermDebt|paymentsForRepurchaseOfCommonStock|paymentsForRepurchaseOfEquity|paymentsForRepurchaseOfPreferredStock|dividendPayout|dividendPayoutCommonStock|dividendPayoutPreferredStock|proceedsFromIssuanceOfCommonStock|proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet|proceedsFromIssuanceOfPreferredStock|proceedsFromRepurchaseOfEquity|proceedsFromSaleOfTreasuryStock|changeInCashAndCashEquivalents|changeInExchangeRate|netIncome|ticker
2024-12-31|USD|282000000|131000000||233000000|304000000|446000000|188000000|67000000||282000000|-665000000|-544000000||1013000000|1013000000||192000000|192000000|||9654000000||-1012000000||||281000000|FIS
2024-09-30|USD|225000000|42000000||119000000|193000000|432000000|243000000|66000000||225000000|-243000000|-1161000000||510000000|510000000||199000000|199000000|||2335000000||-509000000||||224000000|FIS
2024-06-30|USD|244000000|142000000||13000000|144000000|431000000|183000000|25000000||239000000|-183000000|-1399000000||1180000000|1180000000||200000000|200000000|||0||-1179000000||||238000000|FIS
2024-03-31|USD|636000000|182000000||-262000000|251000000|428000000|202000000|20000000||707000000|9342000000|-9511000000||1342000000|1342000000||209000000|209000000|||13441000000||-1342000000||||706000000|FIS
2023-12-31|USD|1525000000|219000000||329000000|27000000|430000000|249000000|102000000||250000000|-496000000|-835000000||506000000|506000000||305000000|305000000|||28658000000||-506000000||||248000000|FIS
2023-09-30|USD|1091000000|187000000||4000000|-1427000000|463000000|215000000|85000000|85000000|-459000000|-265000000|-961000000||1000000|1000000||308000000|308000000|||20711000000||0||||-461000000|FIS
2023-06-30|USD|1087000000|220000000||81000000|-12000000|887000000|197000000|-97000000|-97000000|-6592000000|-298000000|-801000000||1000000|1000000||309000000|309000000|||23517000000||-8000000||-12000000||-6594000000|FIS
2023-03-31|USD|632000000|176000000||-145000000|57000000|447000000|193000000|-214000000||141000000|-293000000|-896000000||14000000|14000000||309000000|309000000|||20233000000||33000000||-557000000||140000000|FIS
2022-12-31|USD|1141000000|254000000||238000000|550000000|926000000|662000000|316000000|316000000|-17362000000|-205000000|-683000000||548000000|548000000||280000000|280000000|||25329000000||-544000000||||-17365000000|FIS
2022-09-30|USD|878000000|70000000||-236000000|77000000|932000000|233000000|-47000000|-47000000|254000000|-39000000|-288000000||1012000000|1012000000||284000000|284000000|||19217000000||-974000000||551000000||249000000|FIS
2022-06-30|USD|1024000000|166000000||30000000|163000000|975000000|340000000|-52000000|-52000000|280000000|161000000|-517000000||301000000|301000000||287000000|287000000|||14887000000||-319000000||668000000||277000000|FIS
2022-03-31|USD|896000000|75000000||77000000|163000000|1013000000|412000000|-62000000||121000000|-290000000|-1085000000||77000000|77000000||287000000|287000000|||15902000000||-44000000||-479000000||120000000|FIS
2021-12-31|USD|1113000000|286000000||308000000|629000000|1034000000|409000000|323000000||291000000|-1174000000|499000000||1000000|1000000||237000000|237000000|||13504000000||33000000||438000000||291000000|FIS
2021-09-30|USD|1833000000|83000000||98000000|211000000|1058000000|265000000|58000000||161000000|-274000000|-782000000||1205000000|1205000000||238000000|238000000|||13600000000||-1194000000||954000000||158000000|FIS
2021-06-30|USD|1028000000|192000000||85000000|230000000|972000000|314000000|-48000000||342000000|-2000000|-874000000||414000000|414000000||242000000|242000000|||13111000000||-411000000||1000000000||341000000|FIS
2021-03-31|USD|836000000|95000000||-77000000|461000000|953000000|298000000|219000000|-129000000|-370000000|-321000000|-1381000000||494000000|494000000||244000000|244000000|||13858000000||-421000000||-866000000||-373000000|FIS
2020-12-31|USD|1418000000|288000000||406000000|381000000|954000000|291000000|153000000|-109000000|103000000|301000000|-1558000000||10000000|10000000||218000000|218000000|||10570000000||20000000||161000000||104000000|FIS
2020-09-30|USD|1411000000|35000000||-4000000|117000000|931000000|293000000|27000000|12000000|22000000|-269000000|-796000000||53000000|53000000||217000000|217000000|||10100000000||-25000000||660000000||20000000|FIS
2020-06-30|USD|1230000000|237000000||-2000000|314000000|915000000|261000000|-9000000|-221000000|21000000|-330000000|-874000000||3000000|3000000||217000000|217000000|||16067000000||95000000||-240000000||19000000|FIS
2020-03-31|USD|383000000|33000000||-125000000|14000000|914000000|306000000|-96000000|40000000|18000000|-616000000|477000000||46000000|46000000||216000000|216000000|||10958000000||130000000||244000000||15000000|FIS
2019-12-31|USD|669000000|164000000||148000000|390000000|956000000|440000000|173000000|-96000000|-156000000|-334000000|-1010000000||31000000|31000000||215000000|215000000|||7927000000||-6000000||-675000000||-158000000|FIS
2019-09-30|USD|921000000|87000000||-103000000|42000000|752000000|283000000|81000000|123000000|156000000|-6883000000|76000000||-1000000|-1000000||215000000|215000000|||6224000000||51000000||-127000000||154000000|FIS
2019-06-30|USD|526000000|171000000||-104000000|9000000|368000000|141000000|-80000000|-21000000|155000000|-141000000|8790000000||0|0||113000000|113000000|||13249000000||24000000||14000000||154000000|FIS
2019-03-31|USD|294000000|49000000||25000000|211000000|368000000|179000000|-13000000|-118000000|149000000|-143000000|-275000000||423000000|423000000||113000000|113000000|||5952000000||-361000000||-124000000||148000000|FIS
2018-12-31|USD|705000000|99000000||103000000|188000000|360000000|248000000|73000000|-37000000|310000000|-236000000|-442000000||217000000|217000000||105000000|105000000|||18303000000||-202000000||71000000|5000000|298000000|FIS
