fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-09-30|USD|13889000000|5808000000|1404000000|1404000000|816000000|1848000000|10186000000|1024000000||4818000000|1295000000|3523000000|11000000|140000000||439000000|334000000|12563000000|4665000000|872000000|2422000000|322000000||9396000000|575000000|5997000000|322000000|5674000000|5997000000|3957000000|1765000000|1326000000||1974000000|2000000|166900000|MSI
2024-06-30|USD|13345000000|5571000000|1381000000|1381000000|803000000|1762000000|9984000000|987000000||4608000000|1208000000|3400000000|11000000|127000000||415000000|300000000|12543000000|4644000000|861000000|2298000000|565000000|813000000|9381000000|545000000|6309000000|565000000|5743000000|6309000000|973000000|1720000000|802000000||1607000000|2000000|166800000|MSI
2024-03-31|USD|13326000000|5521000000|1512000000|1512000000|840000000|1592000000|9943000000|957000000||4642000000|1232000000|3410000000|12000000|141000000||450000000|287000000|12805000000|4626000000|822000000|2320000000|313000000|435000000|9677000000|569000000|6308000000|313000000|5994000000|6308000000|1154000000|1722000000|521000000||1399000000|2000000|166800000|MSI
2023-12-31|USD|13336000000|5725000000|1705000000|1733000000|827000000|1723000000|7847000000|964000000|1885000000|4656000000|1255000000|3401000000|49000000|143000000|28000000|357000000|274000000|12612000000|5736000000|881000000|2461000000|1313000000|1438000000|8398000000|532000000|8365000000|1313000000|4705000000|8365000000|1149000000|1741000000|724000000||1640000000|2000000|166200000|MSI
2023-09-30|USD|12436000000|5032000000|910000000|910000000|959000000|1667000000|9517000000|923000000||4495000000|1217000000|3278000000|13000000|142000000||404000000|336000000|12074000000|5288000000|722000000|2292000000|1313000000|1313000000|8276000000|368000000|4704000000|1313000000|4704000000|6385000000|1355000000|1700000000|362000000||1326000000|2000000|166200000|MSI
2023-06-30|USD|12252000000|4626000000|710000000|710000000|1020000000|1513000000|9708000000|926000000||4556000000|1261000000|3295000000|13000000|162000000||350000000|323000000|11915000000|3766000000|676000000|2146000000|0|114000000|9660000000|391000000|6015000000||6015000000|6406000000|1212000000|1729000000|337000000||1333000000|2000000|167100000|MSI
2023-03-31|USD|12353000000|4826000000|1022000000|1022000000|1082000000||7527000000|917000000||1302000000|1302000000|3287000000||144000000|3000000|358000000|322000000|12119000000|3966000000|719000000||1000000|1000000|8138000000|398000000|6014000000|1000000|6014000000|6413000000|1453000000|1726000000|234000000||1333000000|2000000|167700000|MSI
2022-12-31|USD|12814000000|5255000000|1325000000|1346000000|1055000000|1531000000|7885000000|927000000|1837000000|4654000000|1342000000|3312000000|67000000|147000000|21000000|383000000|310000000|12698000000|4560000000|1062000000|2222000000|1000000|119000000|9671000000|419000000|7638000000|1000000|6013000000|7638000000|1375000000|1691000000|116000000||1343000000|2000000|167500000|MSI
2022-09-30|USD|11625000000|4707000000|822000000|822000000|1157000000||6918000000|856000000||1177000000|1177000000|2851000000||146000000||327000000|552000000|12033000000|3768000000|885000000||1000000|78000000|8251000000|379000000|6012000000|1000000|6012000000|6392000000|1094000000|1937000000|-408000000||989000000|2000000|167500000|MSI
2022-06-30|USD|11672000000|4411000000|717000000|717000000|1071000000||7261000000|1028000000||1255000000|1255000000|2873000000||162000000||294000000|562000000|12115000000|3801000000|919000000||2000000|96000000|8301000000|402000000|6011000000|2000000|6011000000|6415000000|1076000000|1982000000|-443000000||936000000|2000000|166900000|MSI
