fiscalDateEnding|reportedCurrency|totalAssets|totalCurrentAssets|cashAndCashEquivalentsAtCarryingValue|cashAndShortTermInvestments|inventory|currentNetReceivables|totalNonCurrentAssets|propertyPlantEquipment|accumulatedDepreciationAmortizationPPE|intangibleAssets|intangibleAssetsExcludingGoodwill|goodwill|investments|longTermInvestments|shortTermInvestments|otherCurrentAssets|otherNonCurrentAssets|totalLiabilities|totalCurrentLiabilities|currentAccountsPayable|deferredRevenue|currentDebt|shortTermDebt|totalNonCurrentLiabilities|capitalLeaseObligations|longTermDebt|currentLongTermDebt|longTermDebtNoncurrent|shortLongTermDebtTotal|otherCurrentLiabilities|otherNonCurrentLiabilities|totalShareholderEquity|treasuryStock|retainedEarnings|commonStock|commonStockSharesOutstanding|ticker
2024-12-31|USD|44567000000|4774000000|414000000|414000000|206000000|3687000000|41953000000|42660000000|23777000000|17626000000|4188000000|13438000000|846000000|846000000||467000000|1568000000|36313000000|6258000000|2046000000|673000000|1359000000|1286000000|31520000000|374000000|23900000000|1359000000||23900000000||1651000000|8252000000|12993000000|15858000000|6000000|401500000|WM
2024-09-30|USD|34730000000|4259000000|614000000|614000000|184000000|3125000000|30471000000|41551000000|23620000000|10564000000|742000000|9822000000|524000000|524000000||336000000|995000000|26758000000|4779000000|1853000000|599000000|676000000|676000000|21979000000||15977000000|676000000||-125000000|1651000000|1154000000|7979000000|12999000000|15563000000|6000000|401400000|WM
2024-06-30|USD|33999000000|4439000000|172000000|172000000|183000000|2980000000|29560000000|40730000000|23310000000|10116000000|753000000|9363000000|552000000|552000000|778000000|1104000000|1007000000|26548000000|4136000000|1785000000|584000000|242000000|-1139000000|22412000000||16501000000|242000000||-117000000|1525000000|1149000000|7457000000|13013000000|15104000000|6000000|401100000|WM
2024-03-31|USD|32666000000|3529000000|322000000|322000000|189000000|2685000000|29137000000|40188000000|23144000000|9974000000|728000000|9246000000|589000000|589000000||333000000|1006000000|25588000000|3949000000|1617000000|586000000|336000000|-932000000|21639000000||15762000000|336000000||-118000000|1410000000|1085000000|7082000000|12954000000|14738000000|6000000|401300000|WM
2023-12-31|USD|32823000000|3804000000|458000000|458000000|173000000|2870000000|29865000000|39401000000|22826000000|10013000000|759000000|9254000000|606000000|606000000||303000000|1010000000|25927000000|4226000000|1709000000|578000000|334000000|281000000|22690000000|321000000|16229000000|334000000||16229000000|1605000000|1092000000|6903000000|12751000000|14334000000|6000000|401500000|WM
2023-09-30|USD|31935000000|3562000000|150000000|150000000|175000000|2917000000|75000000|38931000000|22702000000|10177000000|779000000|9398000000|542000000|542000000||320000000|1001000000|24969000000|4218000000|1738000000|587000000|297000000|297000000|20751000000||15133000000|297000000||-123000000|-1738000000|1080000000|6950000000|12507000000|14124000000|6000000|402800000|WM
2023-06-30|USD|31614000000|3480000000|144000000|144000000|170000000|2846000000|76000000|38317000000|22400000000|10208000000|809000000|9399000000|564000000|564000000||320000000|986000000|24686000000|4251000000|1626000000|568000000|513000000|513000000|20435000000||14855000000|513000000||-91000000|-1626000000|1068000000|6909000000|12150000000|13744000000|6000000|404900000|WM
2023-03-31|USD|31290000000|3371000000|257000000|257000000|170000000|2608000000|73000000|37732000000|22027000000|10167000000|823000000|9344000000|569000000|569000000||336000000|1002000000|24482000000|3856000000|1510000000|584000000|336000000|336000000|20626000000||15034000000|336000000||-91000000|1426000000|1079000000|6794000000|11813000000|13414000000|6000000|406800000|WM
2022-12-31|USD|31367000000|3551000000|351000000|351000000|164000000|2752000000|28600000000|37018000000|21627000000|10150000000|827000000|9323000000|578000000|578000000||284000000|1021000000|24503000000|4394000000|1766000000|589000000|414000000|370000000|21109000000|258000000|15060000000|414000000||15060000000|1625000000|1106000000|6849000000|11569000000|13167000000|6000000|407900000|WM
2022-09-30|USD|29841000000|3264000000|137000000|137000000|159000000|2676000000|67000000|36180000000|21438000000|9939000000|847000000|9092000000|593000000|593000000||292000000|929000000|22829000000|3834000000|1489000000|591000000|258000000|258000000|18995000000||13805000000|258000000||-82000000|1496000000|1125000000|7010000000|11136000000|12933000000|6000000|410500000|WM
