fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-09-30|USD|353900000|798200000|444300000|444300000|168000000|182900000||210000000||-10300000||10300000|797600000|-2700000|17400000|26500000|154600000|35500000|10300000|118900000|210800000|168000000|194500000|119100000|IEX
2024-06-30|USD|366800000|807200000|440400000|440400000|182700000|182800000||202100000||-8100000||8100000|811800000|0|16300000|23900000|179300000|38000000|8100000|141200000|135100000|187400000|211300000|141300000|IEX
2024-03-31|USD|357400000|800500000|443100000|443100000|161200000|195100000||219700000||-9400000||9400000|800500000|2700000|16200000|24600000|154600000|33200000|9400000|121300000|57000000|164000000|188600000|121400000|IEX
2023-12-31|USD|336800000|788900000|452100000|452100000|160500000|173600000|107500000|269000000||-11600000||11600000|772500000|400000|15300000|24300000|140500000|31900000|11600000|108300000|209000000|152100000|176400000|108600000|IEX
2023-09-30|USD|349600000|793400000|443800000|443800000|179600000|165900000||190000000||-13700000|13700000|13700000|887200000|2100000|14700000|23800000|261900000|52800000|13700000|209000000|150700000|275600000|299400000|209100000|IEX
2023-06-30|USD|378000000|846200000|468200000|468200000|200100000|174300000||198000000||-13300000|13300000|13300000|846200000|-8300000|14400000|23200000|178600000|40000000|13300000|138500000|140000000|191900000|215100000|138600000|IEX
2023-03-31|USD|382500000|845400000|462900000|462900000|192300000|189700000||213800000||-13100000|13100000|13100000|845600000|600000|12800000|23600000|179800000|40000000|13100000|139800000|176800000|192900000|216500000|139800000|IEX
2022-12-31|USD|345700000|810700000|465000000|465000000|175000000|169000000|95400000|287000000||-12100000|12100000|12100000|812000000|600000|13700000|19800000|163500000|33500000|12100000|130000000|267900000|175600000|195400000|130000000|IEX
2022-09-30|USD|381800000|824000000|442200000|442200000|202200000|161900000||144100000||-9600000|9600000|9600000|858800000|1000000|12300000|17000000|228400000|49700000|9600000|178700000|84400000|238000000|255000000|178700000|IEX
2022-06-30|USD|356900000|796100000|439200000|439200000|186600000|167500000||184400000||-9500000|9500000|9500000|796100000|0|12500000|16900000|177200000|39000000|9500000|138100000|56900000|186700000|203600000|138200000|IEX
2022-03-31|USD|342500000|751100000|408600000|408600000|187600000|154300000||167500000||-9500000|9500000|9500000|753800000|2300000|12200000|15300000|180500000|40500000|9500000|139900000|121000000|190000000|205300000|140000000|IEX
2021-12-31|USD|314200000|714800000|400600000|400600000|162000000|151500000|82900000|208351000||-9521000|79000|9600000|713698000|800000||15700000|153300000|34500000|9521000|118748000|106200000|162900000|178600000|118800000|IEX
2021-09-30|USD|311600000|712000000|400400000|400400000|161200000|147200000||163380000||-9498000|2000|9500000|712019000|-600000||16200000|151100000|35400000|9498000|115757000|87800000|160600000|176800000|115700000|IEX
