fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|2023000000|2211000000|188000000|186000000|377000000|||33000000||-181000000|8000000|189000000|2190000000|28000000|322000000|339000000|216000000|39000000||177000000|156000000|405000000|744000000|177000000|PPL
2024-09-30|USD|1859000000|2066000000|207000000|207000000|428000000|||28000000||-178000000|10000000|188000000|2077000000|32000000|322000000|336000000|272000000|58000000||214000000|211000000|460000000|797000000|214000000|PPL
2024-06-30|USD|1700000000|1881000000|181000000|181000000|390000000|15000000||2000000||-176000000|6000000|182000000|1874000000|32000000|319000000|344000000|240000000|50000000||190000000|191000000|422000000|765000000|190000000|PPL
2024-03-31|USD|2093000000|2304000000|211000000|209000000|545000000|8000000||44000000||-170000000|9000000|179000000|2303000000|22000000|316000000|342000000|388000000|81000000||307000000|309000000|567000000|893000000|307000000|PPL
2023-12-31|USD|1861000000|2031000000|170000000|166000000|390000000|10000000||-79000000||-172000000|10000000|172000000|1984000000|-91000000|314000000|337000000|127000000|14000000|172000000|113000000|92000000|299000000|637000000|113000000|PPL
2023-09-30|USD|1844000000|2043000000|199000000|199000000|437000000|13000000||20000000||-165000000|165000000|165000000|2038000000|16000000|314000000|338000000|288000000|58000000|165000000|230000000|225000000|453000000|789000000|230000000|PPL
2023-06-30|USD|1656000000|1823000000|167000000|167000000|305000000|1000000||6000000||-165000000|8000000|165000000|1821000000|5000000|313000000|335000000|145000000|33000000|165000000|112000000|98000000|310000000|645000000|112000000|PPL
2023-03-31|USD|2212000000|2415000000|203000000|201000000|498000000|7000000||23000000||-164000000|10000000|164000000|2447000000|30000000|313000000|360000000|364000000|79000000|164000000|285000000|286000000|528000000|858000000|285000000|PPL
2022-12-31|USD|2053000000|2290000000|237000000|223000000|336000000|20000000||29000000||-152000000|146000000|152000000|2211000000|18000000|309000000|327000000|244000000|54000000|152000000|148000000|196000000|396000000|663000000|190000000|PPL
2022-09-30|USD|1867000000|2134000000|267000000|267000000|341000000|||21000000||-136000000|136000000|136000000|2177000000|10000000|312000000|330000000|215000000|41000000|136000000|174000000|168000000|351000000|671000000|174000000|PPL
2022-06-30|USD|1393000000|1696000000|303000000|229000000|243000000|||99000000||-118000000|119000000|118000000|1650000000|26000000|289000000|319000000|151000000|32000000|118000000|119000000|147000000|269000000|562000000|119000000|PPL
2022-03-31|USD|1566000000|1782000000|216000000|212000000|454000000|||11000000||-107000000|107000000|107000000|1748000000|0|271000000|278000000|347000000|74000000|107000000|273000000|278000000|454000000|732000000|273000000|PPL
