fiscalDateEnding|reportedCurrency|grossProfit|totalRevenue|costOfRevenue|costofGoodsAndServicesSold|operatingIncome|sellingGeneralAndAdministrative|researchAndDevelopment|operatingExpenses|investmentIncomeNet|netInterestIncome|interestIncome|interestExpense|nonInterestIncome|otherNonOperatingIncome|depreciation|depreciationAndAmortization|incomeBeforeTax|incomeTaxExpense|interestAndDebtExpense|netIncomeFromContinuingOperations|comprehensiveIncomeNetOfTax|ebit|ebitda|netIncome|ticker
2024-12-31|USD|580500000|1021800000|441300000|46000000|229800000|281800000|60300000|350700000|24200000|-6300000|24200000|30500000|1044100000|24000000|23300000|4700000|247500000|46500000||201000000|149800000|278000000|282700000|201000000|HOLX
2024-09-30|USD|617700000|1054100000|436400000|238300000|525700000|257100000|58500000|592300000|20900000|-35700000|28400000|35700000|-34500000|-10000000|23800000|4699300|316700000|34200000|35700000|424800000|450300000|352400000|357099300|178600000|HOLX
2024-06-30|USD|568300000|1011400000|443100000|443100000|263899999|94000000|64099999|304400000||-3500000|28400000|31900000||||72300000|240700000|46200000||194500000||272600000|344900000|194500000|HOLX
2024-03-31|USD|542300000|1017800000|475500000|308600000|210400000|244600000|74600000|331900000|24000000|-32300000|24000000|32300000|7400000|9400000|23000000|5700000|211500000|41600000|32300000|169900000|151700000|243800000|249500000|169900000|HOLX
2023-12-31|USD|567500000|1013100000|445600000|307200000|198200000|260700000|66800000|369300000|27900000|-26000000|27900000|26000000|-11200000|-8800000|29600000|13300000|191300000|-55200000|26000000|246500000|275300000|217300000|230600000|246500000|HOLX
2023-09-30|USD|500300000|945300000|445000000|-673600000|132500000|232400000|72900000|367800000|35900000|-28100000|35900000|28100000|4031400000|5300000|22900000|6200700|145600000|55000000|28100000|-51700000|56600000|173700000|179900700|90600000|HOLX
2023-06-30|USD|367500000|984400000|616900000|291000000|1400000|240000000|72600000|366100000|32500000|-27700000|32500000|27700000|1200000|5900000|22400000|7100000|12100000|52600000|27700000|-40500000|-35700000|39800000|46900000|-40500000|HOLX
2023-03-31|USD|585800000|1026500000|440700000|292100000|272100000|243200000|74000000|313700000|31500000|-27200000|31500000|27200000|-1100000|2900000|21600000|7100000|279300000|60800000|27200000|218500000|227400000|306500000|313700000|218500000|HOLX
2022-12-31|USD|617900000|1074200000|456300000|296200000|262400000|272000000|74800000|355500000|20600000|-28100000|20600000|28100000|-24700000|-15800000|22700000|7600000|239100000|51700000|28100000|187400000|298300000|267200000|274800000|187400000|HOLX
2022-09-30|USD|514700000|953200000|438500000|-611300000|140900000|256500000|76000000|373800000|9300000|-24100000|9400000|24100000|4948400000|17300000|22000000|12000800|143400000|24700000|24100000|118700000|28200000|167500000|179500800|118700000|HOLX
2022-06-30|USD|549800000|1002700000|452900000|266300000|263900000|244200000|65100000|285900000|2400000|-22700000|2400000|22700000|22100000|4800000|22300000|11200000|248400000|20000000|22700000|228400000|184800000|271100000|282300000|228400000|HOLX
2022-03-31|USD|946600000|1435700000|489100000|322600000|594100000|271900000|69500000|352500000|800000|-22600000|800000|22600000|10300000|2100000|22600000|11300000|574400000|118700000|22600000|455700000|440600000|597000000|608300000|455700000|HOLX
2021-12-31|USD|986300000|1471100000|484800000|318100000|641300000|265300000|72800000|345000000|500000|-25700000|500000|25700000|-19900000|6500000|22300000|10800000|621900000|122700000|26400000|499200000|469300000|647600000|658400000|499200000|HOLX
2021-09-30|USD|828100000|1316600000|488500000|-612400000|439500000|294500000|76500000|388600000|300000|-22700000|200000|22700000|5637500000|-6500000|23800000|11500600|410600000|81800000|22700000|-3600000|313700000|433300000|444800600|328800000|HOLX
2021-06-30|USD|701600000|1168300000|466700000|303900000|358600000|260000000|69000000|343000000|400000|-21600000|400000|21600000|-6500000|100000|22700000|10400000|337500000|69400000|21600000|268100000|261700000|359100000|369500000|268100000|HOLX
2021-03-31|USD|1085800000|1537600000|451800000|300700000|796800000|220400000|71500000|289000000|300000|-21300000|300000|21300000|6800000|4700000|20400000|10200000|780500000|161100000|21300000|619400000|614300000|801800000|812000000|619400000|HOLX
2020-12-31|USD|1180400000|1609800000|429400000|284500000|885500000|219500000|59300000|294900000|400000|-28100000|400000|28100000|-40300000|-3800000|21100000|10100000|832400000|179000000|49700000|653400000|672400000|860500000|870600000|653400000|HOLX
2020-09-30|USD|931800000|1347000000|415200000|-432700000|632800000|221300000|57000000|299000000|300000|-25000000|300000|25000000|3778300000|9000000|20300000|10200000|617000000|123500000|25000000|690200000|505800000|642000000|652200000|493500000|HOLX
2020-06-30|USD|466100000|822900000|356800000|225100000|191000000|208800000|55100000|275100000|500000|-27400000|500000|27400000|-2100000|4300000|20500000|10200000|168400000|32000000|27400000|136400000|133400000|195800000|206000000|136400000|HOLX
2020-03-31|USD|395800000|756100000|360300000|223300000|156400000|177100000|49300000|239400000|1300000|-31300000|1300000|31300000|3300000|-7500000|20700000|10100000|118900000|24100000|31300000|94800000|64600000|150200000|160300000|94800000|HOLX
